validator,message_class_id,message_template,severity_as_emitted,objects,adjudication,citation_section,citation_table,citation_quote,rationale
dciodvfy,ea4527900ccc,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-02-0338> - Retired Person Name form,Warning,2,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,f54209f92bd5,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-12-3646> - Retired Person Name form,Warning,2,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,f7420609cdb4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-0881> - Retired Person Name form,Warning,2,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,fafd4c778a5a,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-02-0266> - Retired Person Name form,Warning,2,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,012425adbf07,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-26-5139> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,039a2320b626,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-19-2629> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,04ba7333c375,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-02-0069> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,059d27d25453,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-0649> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,073e338a7048,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-08-0389> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,084e87b02c98,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-14-0787> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,0a75e44460e6,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-12-3644> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,0f0c151e7b53,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-26-1439> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,11da5a9f7124,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-26-5132> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,1319602e3250,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-19-0960> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,1337233edb97,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-19-A6J4> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,13e2b56b1215,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-08-0511> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,14115b3a93a4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-08-0509> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,155b5e97e856,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-6391> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,1705648e4a8f,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-08-0346> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,17198ec4c803,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-5417> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,171f84b11783,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-26-1799> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,17565f77ee3d,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-08-0531> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,18f870dbdaa6,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-02-0326> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,1b593b8a89a7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-08-0359> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,1c0a081b6649,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-02-0016> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,1f12008ee260,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-26-6173> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,1f3e0757e4ca,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-08-0354> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,1f86165eb6d0,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-28-1746> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,1f89816a6957,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-02-0048> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,1fec13bc1cc1,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-5859> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,214bca6262d9,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-27-2526> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,2459ec7c95e5,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-0158> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
dciodvfy,25540f8b7a96,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <TCGA-06-5416> - Retired Person Name form,Warning,1,PLAUSIBILITY,PS3.5 6.2,"Table 6.2-1, PN","PS3.5 6.2, Table 6.2-1, PN: ""A character string encoded using a 5 component convention."" PS3.5 6.2, on omission: ""Trailing null components and their delimiters may be omitted."" PS3.5 6.2, on the single component form: ""for reasons of backward compatibility with older versions of this Standard, person names might be considered a single family name complex (single component without ""^"" delimiters).""","dciodvfy reports the value as dubious for the VR. It names no Type and no condition, and dubious is a judgement about value quality rather than about conformance, which is the definition of the PLAUSIBILITY category. No requirement is available to cite against it: PS3.5 permits trailing null components and their delimiters to be omitted, so a single component PN is a well formed value of the VR. Each distinct patient identifier is its own message class because the value is inside the message text, so this one rule covers 336 message classes that differ only in that value."
