validator,message_class_id,message_template,severity_as_emitted,objects,adjudication,citation_section,citation_table,citation_quote,rationale
dciodvfy,809657fb09b5,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (354,254) is not above and to the left of DisplayedAreaBottomRightHandCorner = (354,312)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,df1230c26cc5,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (354,271) is not above and to the left of DisplayedAreaBottomRightHandCorner = (354,330)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,d5e67945f82b,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (354,316) is not above and to the left of DisplayedAreaBottomRightHandCorner = (354,411)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,7d579a41d6fb,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (355,260) is not above and to the left of DisplayedAreaBottomRightHandCorner = (355,305)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,8b863a2a357b,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (355,277) is not above and to the left of DisplayedAreaBottomRightHandCorner = (355,399)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,6b5d47845cf7,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (356,0) is not above and to the left of DisplayedAreaBottomRightHandCorner = (356,513)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,5172c09b9230,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (356,238) is not above and to the left of DisplayedAreaBottomRightHandCorner = (356,473)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,cde4d767f160,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (357,238) is not above and to the left of DisplayedAreaBottomRightHandCorner = (357,417)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,6a3de084f77f,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (357,268) is not above and to the left of DisplayedAreaBottomRightHandCorner = (357,305)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,ab3d397c703a,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (358,240) is not above and to the left of DisplayedAreaBottomRightHandCorner = (358,298)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,845d898c9400,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (374,216) is not above and to the left of DisplayedAreaBottomRightHandCorner = (433,216)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,dd4ab78e4d4b,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (381,0) is not above and to the left of DisplayedAreaBottomRightHandCorner = (381,512)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,c541ff141b9a,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (384,199) is not above and to the left of DisplayedAreaBottomRightHandCorner = (443,199)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
dciodvfy,cec7130a052c,"Error - DisplayedAreaSelectionSequence is internally inconsistent - DisplayedAreaTopLeftHandCorner = (399,160) is not above and to the left of DisplayedAreaBottomRightHandCorner = (399,322)",Error,1,PLAUSIBILITY,PS3.3 C.10.4 Displayed Area Module,PS3.3 Table C.10-4 Displayed Area Module Attributes,"PS3.3 Table C.10-4, Displayed Area Top Left Hand Corner (0070,0052), Type 1: ""The top left (after spatial transformation) pixel in the referenced image to be displayed, given as column\row. Column is the horizontal (before spatial transformation) offset (X) and row is the vertical (before spatial transformation) offset (Y) relative to the origin of the pixel data before spatial transformation, which is 1\1. See Figure C.10.4-1."" Note in PS3.3 C.10.4: ""The TLHC and BRHC may be outside the boundaries of the image pixel data (e.g., the TLHC may be 0 or negative, or the BRHC may be greater than Rows or Columns), allowing minification or placement of the image pixel data within a larger Specified Displayed Area.""","CONTESTED, and the counterfactual is reported alongside the verdict. Section C.10.4 and Table C.10-4 were read in full. Neither states any ordering relation between (0070,0052) and (0070,0053), neither uses shall for such a relation, and neither forbids a region one column or one row wide. Both attributes are Type 1 and both are present with values valid for VR SL and VM 2 as PS3.5 7.4.1 defines validity. In every observed message one axis is equal rather than inverted, for example TopLeft = (344,0) against BottomRight = (344,512), so dciodvfy is applying a strict inequality on both axes that the standard does not state. The section's only statement about corner values loosens the constraint rather than tightening it, permitting zero and negative coordinates. NET is refused because the rubric requires a section and table giving the Type or condition violated and no such text exists. FLOOR is refused because nothing cited positively permits a degenerate region either. PLAUSIBILITY is recorded: a cross-attribute consistency heuristic with no located conformance requirement behind it. PS3.4 Annex N, the Softcopy Presentation State Storage SOP Classes, was also checked and states nothing about the relationship between the two corners. A reader who holds that the attribute names top left and bottom right are themselves normative would move this class to NET, which changes the PRE-05 outcome, so the counterfactual triple and both rates are reported in results/phase2/net_rates_gsps.md."
