row_type,angle,source,interface,date_searched,query,filters_limits,hits_returned,records_screened,records_included,exclusion_reason,record,run_by,source_record,notes
targeted_retrieval,not captured,arXiv,"direct HTTP retrieval of the recorded URL, issued from Claude Code",2026-08-01,"not applicable, record retrieved by identifier or URL",not captured,"not applicable, direct record retrieval",not captured,not captured,not captured,https://arxiv.org/abs/2602.00309,"LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md",colophon.prior_art.RETRIEVED[5]: https://arxiv.org/abs/2602.00309,
targeted_retrieval,not captured,"learn.canceridc.dev, IDC documentation, grey literature","direct HTTP retrieval of the recorded URL, issued from Claude Code",2026-08-01,"not applicable, record retrieved by identifier or URL",not captured,"not applicable, direct record retrieval",not captured,not captured,not captured,https://learn.canceridc.dev/dicom/derived-objects,"LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md",colophon.prior_art.RETRIEVED[6]: https://learn.canceridc.dev/dicom/derived-objects,
targeted_retrieval,not captured,PubMed,"PubMed record retrieval by PMID, issued from Claude Code",2026-08-01,"not applicable, record retrieved by identifier or URL",not captured,"not applicable, direct record retrieval",not captured,not captured,not captured,"PubMed records 37488323, 39438365, 35915366","LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md","colophon.prior_art.RETRIEVED[7]: PubMed records 37488323, 39438365, 35915366",
targeted_retrieval,not captured,PubMed,"direct HTTP retrieval of the recorded URL, issued from Claude Code",2026-08-01,"""presentation state"" DICOM",not captured,5,not captured,not captured,not captured,https://pubmed.ncbi.nlm.nih.gov/?term=%22presentation+state%22+DICOM,"LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md",colophon.prior_art.RETRIEVED[8]: https://pubmed.ncbi.nlm.nih.gov/?term=%22presentation+state%22+DICOM (5 records),recorded parenthetical: 5 records
targeted_retrieval,not captured,PubMed,"direct HTTP retrieval of the recorded URL, issued from Claude Code",2026-08-01,"""softcopy presentation state""",not captured,1,not captured,not captured,not captured,https://pubmed.ncbi.nlm.nih.gov/?term=%22softcopy+presentation+state%22,"LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md",colophon.prior_art.RETRIEVED[9]: https://pubmed.ncbi.nlm.nih.gov/?term=%22softcopy+presentation+state%22 (1 record),recorded parenthetical: 1 record
targeted_retrieval,not captured,PubMed,"direct HTTP retrieval of the recorded URL, issued from Claude Code",2026-08-01,GSPS,not captured,312,not captured,not captured,not captured,https://pubmed.ncbi.nlm.nih.gov/?term=GSPS,"LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md","colophon.prior_art.RETRIEVED[10]: https://pubmed.ncbi.nlm.nih.gov/?term=GSPS (312 records, acronym collision)","recorded parenthetical: 312 records, acronym collision"
targeted_retrieval,not captured,Europe PMC,"REST API over HTTP, issued from Claude Code",2026-08-01,"""softcopy presentation state""",not captured,17,not captured,not captured,not captured,"Europe PMC REST, query ""softcopy presentation state"" (hitCount 17)","LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md","colophon.prior_art.RETRIEVED[11]: Europe PMC REST, query ""softcopy presentation state"" (hitCount 17)",recorded parenthetical: hitCount 17
targeted_retrieval,not captured,Europe PMC,"REST API over HTTP, issued from Claude Code",2026-08-01,"""GSPS"" AND ""DICOM""",not captured,28,not captured,not captured,not captured,"Europe PMC REST, query ""GSPS"" AND ""DICOM"" (hitCount 28)","LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md","colophon.prior_art.RETRIEVED[12]: Europe PMC REST, query ""GSPS"" AND ""DICOM"" (hitCount 28)",recorded parenthetical: hitCount 28
targeted_retrieval,not captured,OpenAlex,"direct HTTP retrieval of the recorded URL, issued from Claude Code",2026-08-01,DICOM validator comparison conformance,not captured,not captured,not captured,not captured,not captured,https://api.openalex.org/works?search=DICOM%20validator%20comparison%20conformance,"LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md",colophon.prior_art.RETRIEVED[13]: https://api.openalex.org/works?search=DICOM%20validator%20comparison%20conformance,
failed_retrieval,not captured,arXiv,"direct HTTP retrieval of the recorded URL, issued from Claude Code",2026-08-01,https://arxiv.org/pdf/1806.08987,not captured,"0, retrieval failed",0,0,binary PDF not rendered,https://arxiv.org/pdf/1806.08987,"LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md","colophon.prior_art.FAILED_RETRIEVALS[0]: https://arxiv.org/pdf/1806.08987, binary PDF not rendered","the retrieval failed, so no record reached screening"
failed_retrieval,not captured,Semantic Scholar,"HTTP API, issued from Claude Code",2026-08-01,not captured,not captured,"0, retrieval failed",0,0,"HTTP 429 on every attempt, two tries per query",Semantic Scholar graph API,"LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md","colophon.prior_art.FAILED_RETRIEVALS[1]: Semantic Scholar graph API, HTTP 429 on every attempt, two tries per query","the retrieval failed, so no record reached screening"
excluded_record,not captured,not captured,not captured,2026-08-01,"not captured, the query that surfaced this record is not recorded",not applicable,not applicable,1,0,no verifiable venue located. Not cited anywhere in this project until resolved against a publisher record,"A ten-vendor cardiac X-ray angiography conformance study, and a German Congress of Radiology 2006 CD test reportedly showing 80 percent failure. Both reach us only as second-hand quotations inside Silva et al. 2018.","LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md",colophon.prior_art.UNVERIFIED[0],"the recorded detail of why the venue could not be verified is in the record column, verbatim"
excluded_record,not captured,not captured,not captured,2026-08-01,"not captured, the query that surfaced this record is not recorded",not applicable,not applicable,1,0,no verifiable venue located. Not cited anywhere in this project until resolved against a publisher record,"Baljon, Gerritsen, Eichelberg and Jensch 1999, recovered only from a reference list as ""Barcelona, p. 3, 1999"" with no proceedings name.","LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md",colophon.prior_art.UNVERIFIED[1],"the recorded detail of why the venue could not be verified is in the record column, verbatim"
excluded_record,not captured,not captured,not captured,2026-08-01,"not captured, the query that surfaced this record is not recorded",not applicable,not applicable,1,0,no verifiable venue located. Not cited anywhere in this project until resolved against a publisher record,"""DICOM Header Mining and Metadata Quality Assurance"", ResearchGate only, and its actual content is self-supervised representation learning from headers.","LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md",colophon.prior_art.UNVERIFIED[2],"the recorded detail of why the venue could not be verified is in the record column, verbatim"
excluded_record,not captured,not captured,not captured,2026-08-01,"not captured, the query that surfaced this record is not recorded",not applicable,not applicable,1,0,no verifiable venue located. Not cited anywhere in this project until resolved against a publisher record,"Full author lists for the two SPIE presentation-state papers and the NEMA 2005 authorship, because the PDFs could not be rendered.","LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md",colophon.prior_art.UNVERIFIED[3],"the recorded detail of why the venue could not be verified is in the record column, verbatim"
included_record,not captured,PubMed Central,not captured,2026-08-01,"not captured, the query that surfaced this record is not recorded",not applicable,not applicable,1,1,"not applicable, this record was included","Reengineering Workflow for Curation of DICOM Datasets (Posda, TCIA) (2018), https://pmc.ncbi.nlm.nih.gov/articles/PMC6261183/","LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md",colophon.prior_art.NEIGHBOURS[0],"occupies the ground: partial. URL absent from the recorded retrieval log, see GAP-14"
included_record,not captured,"nature.com, publisher site",not captured,2026-08-01,"not captured, the query that surfaced this record is not recorded",not applicable,not applicable,1,1,"not applicable, this record was included","Enrichment of lung cancer CT collections with AI-derived annotations (Krishnaswamy et al.) (2024), https://www.nature.com/articles/s41597-023-02864-y","LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md",colophon.prior_art.NEIGHBOURS[1],"occupies the ground: no. URL absent from the recorded retrieval log, see GAP-14"
included_record,not captured,"nature.com, publisher site",not captured,2026-08-01,"not captured, the query that surfaced this record is not recorded",not applicable,not applicable,1,1,"not applicable, this record was included","AI-Generated Annotations Dataset for Diverse Cancer Radiology Collections in NCI Imaging Data Commons (Murugesan et al.) (2024), https://www.nature.com/articles/s41597-024-03977-8","LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md",colophon.prior_art.NEIGHBOURS[2],"occupies the ground: no. URL absent from the recorded retrieval log, see GAP-14"
included_record,not captured,arXiv,not captured,2026-08-01,"not captured, the query that surfaced this record is not recorded",not applicable,not applicable,1,1,"not applicable, this record was included","VIDS: A Verified Imaging Dataset Standard for Medical AI (Muthu, Shalen) (2026), https://arxiv.org/abs/2604.17525","LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md",colophon.prior_art.NEIGHBOURS[3],occupies the ground: partial. URL present in the recorded retrieval log
included_record,not captured,"readthedocs, grey literature",not captured,2026-08-01,"not captured, the query that surfaced this record is not recorded",not applicable,not applicable,1,1,"not applicable, this record was included","DICOM4QI demonstration and connectathon (2017 and ongoing), https://dicom4qi.readthedocs.io","LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md",colophon.prior_art.NEIGHBOURS[4],"occupies the ground: partial. URL absent from the recorded retrieval log, see GAP-14"
included_record,not captured,"SPIE Digital Library, publisher site",not captured,2026-08-01,"not captured, the query that surfaced this record is not recorded",not applicable,not applicable,1,1,"not applicable, this record was included","DICOM image display consistency: a test environment (Riesmeier, Eichelberg et al., SPIE 4323) (2001), https://www.spiedigitallibrary.org/conference-proceedings-of-spie/4323/","LLM assisted: Claude Code, Claude Opus 5 (1M context), Anthropic, supervised by the author. Declared in results/ai_use.md",colophon.prior_art.NEIGHBOURS[5],"occupies the ground: no. URL absent from the recorded retrieval log, see GAP-14"
source_not_searched,not applicable,Google Scholar,not searched,not searched,"not applicable, no query was issued against this source",not applicable,"not applicable, source not searched",0,0,"not applicable, the source was never searched",not applicable,not applicable,colophon.prior_art.COVERAGE_LIMITS,named as not searched in COVERAGE_LIMITS and in ledger row PA-07
source_not_searched,not applicable,Scopus,not searched,not searched,"not applicable, no query was issued against this source",not applicable,"not applicable, source not searched",0,0,"not applicable, the source was never searched",not applicable,not applicable,colophon.prior_art.COVERAGE_LIMITS,named as not searched in COVERAGE_LIMITS and in ledger row PA-07
source_not_searched,not applicable,Web of Science,not searched,not searched,"not applicable, no query was issued against this source",not applicable,"not applicable, source not searched",0,0,"not applicable, the source was never searched",not applicable,not applicable,colophon.prior_art.COVERAGE_LIMITS,named as not searched in COVERAGE_LIMITS and in ledger row PA-07
source_not_searched,not applicable,Embase,not searched,not searched,"not applicable, no query was issued against this source",not applicable,"not applicable, source not searched",0,0,"not applicable, the source was never searched",not applicable,not applicable,colophon.prior_art.COVERAGE_LIMITS,named as not searched in COVERAGE_LIMITS and in ledger row PA-07
source_not_searched,not applicable,IEEE Xplore,not searched,not searched,"not applicable, no query was issued against this source",not applicable,"not applicable, source not searched",0,0,"not applicable, the source was never searched",not applicable,not applicable,colophon.prior_art.COVERAGE_LIMITS,named as not searched in COVERAGE_LIMITS and in ledger row PA-07
source_not_searched,not applicable,SPIE Medical Imaging,not searched,not searched,"not applicable, no query was issued against this source",not applicable,"not applicable, source not searched",0,0,"not applicable, the source was never searched",not applicable,not applicable,colophon.prior_art.COVERAGE_LIMITS,named as not searched in COVERAGE_LIMITS and in ledger row PA-07
source_not_searched,not applicable,SIIM,not searched,not searched,"not applicable, no query was issued against this source",not applicable,"not applicable, source not searched",0,0,"not applicable, the source was never searched",not applicable,not applicable,colophon.prior_art.COVERAGE_LIMITS,named as not searched in COVERAGE_LIMITS and in ledger row PA-07
source_not_searched,not applicable,EuroPACS,not searched,not searched,"not applicable, no query was issued against this source",not applicable,"not applicable, source not searched",0,0,"not applicable, the source was never searched",not applicable,not applicable,colophon.prior_art.COVERAGE_LIMITS,named as not searched in COVERAGE_LIMITS and in ledger row PA-07
source_not_searched,not applicable,CARS,not searched,not searched,"not applicable, no query was issued against this source",not applicable,"not applicable, source not searched",0,0,"not applicable, the source was never searched",not applicable,not applicable,colophon.prior_art.COVERAGE_LIMITS,named as not searched in COVERAGE_LIMITS and in ledger row PA-07
source_not_searched,not applicable,RSNA,not searched,not searched,"not applicable, no query was issued against this source",not applicable,"not applicable, source not searched",0,0,"not applicable, the source was never searched",not applicable,not applicable,colophon.prior_art.COVERAGE_LIMITS,named as not searched in COVERAGE_LIMITS and in ledger row PA-07
database_query,"angle 5, the attribute names themselves",Europe PMC,"Europe PMC REST API, https://www.ebi.ac.uk/europepmc/webservices/rest/search",2026-08-02,SegmentationAlgorithmIdentificationSequence OR ContributingEquipmentSequence OR SegmentAlgorithmName,"none, all indexed literature, format=json",2,2,2,"none excluded, both hits identified and reported",PMID 41113334 doi 10.1016/j.csbj.2025.09.041; PMID 39443503 doi 10.1038/s41597-024-03977-8,"author, executed directly against the public interface named in this row",ledger PA-10,Recorded as not executed in COLOPHON_ADDENDUM_03 section 5 item 3. Executed here. Neither hit reports a population or a rate over these attributes.
database_query,"angle 5, the attribute names themselves",Europe PMC,"Europe PMC REST API, https://www.ebi.ac.uk/europepmc/webservices/rest/search",2026-08-02,SegmentationAlgorithmIdentificationSequence,none,0,0,0,"not applicable, zero hits",none,"author, executed directly against the public interface named in this row",ledger PA-10,The attribute name does not appear anywhere in the corpus.
database_query,"angle 5, the attribute names themselves",Europe PMC,"Europe PMC REST API, https://www.ebi.ac.uk/europepmc/webservices/rest/search",2026-08-02,ContributingEquipmentSequence,none,0,0,0,"not applicable, zero hits",none,"author, executed directly against the public interface named in this row",ledger PA-10,The attribute name does not appear anywhere in the corpus.
database_query,"angle 5, the attribute names themselves",Europe PMC,"Europe PMC REST API, https://www.ebi.ac.uk/europepmc/webservices/rest/search",2026-08-02,(SegmentationAlgorithmIdentificationSequence OR ContributingEquipmentSequence OR SegmentAlgorithmName) AND (population OR rate OR census OR audit),none,2,2,0,neither hit reports a population or a rate over the attributes,the same two records as the union query,"author, executed directly against the public interface named in this row",ledger PA-10,"Per-term crossed counts: population 1, rate 2, census 0, audit 0."
documentary_search,"angle 6, has the change already been proposed",DICOM Correction Proposals by Number,https://www.dclunie.com/dicom-status/status.html,2026-08-02,"complete numbered CP series, title screening on segmentation, algorithm, provenance, equipment","titles only, CP bodies not read","2,648",78,0,no CP promotes a provenance attribute from Type 3 to conditional,"nearest prior actions leaving the Type unchanged: CP-1597, CP-1258, CP-2115; counter-current confirmed: CP-2428, CP-2320","author, executed directly against the public interface named in this row",ledger PA-11,"COLOPHON_ADDENDUM_03 section 4 recorded this negative as UNVERIFIED before 2023 because the table truncated in fetch. The full series CP-1 to CP-2649 parses here, so the negative no longer needs a window."
